   1  0.114106183141E+00  0.211625917283E-02  0.458083810505E+03  0.397863760636E-03 -0.416839125592E+01 -0.557038969188E-02
   2 -0.767747663626E-01  0.915017258102E-03 -0.341039231012E+03 -0.201538088958E-03  0.254948331176E+01  0.198908636468E-03
   3 -0.226812975785E-01  0.313754562555E-03  0.333474999160E+02  0.246500325433E-04 -0.218282471063E+00 -0.214519452069E-03
   4 -0.218047083652E-01  0.330866192807E-03  0.111007834572E+02  0.879288513445E-05 -0.507741834716E-01 -0.219784725941E-03
   5 -0.130713062047E-01  0.256309128136E-03  0.859040321660E+01  0.884918195523E-05 -0.457834362428E-01 -0.184688504776E-03
   6  0.133888264674E-02  0.150921620122E-03  0.114155019015E+02  0.155507587430E-04 -0.739252663922E-01 -0.195151844889E-03
   7  0.326136348141E-02  0.137041832730E-03  0.775795363820E+01  0.115909270432E-04 -0.500690096010E-01 -0.170548377328E-03
   8 -0.273575857190E-02  0.193603917975E-03  0.365942276534E+01  0.461510980901E-05 -0.200655284835E-01 -0.157131065086E-03
   9 -0.327377037327E-02  0.220698340473E-03  0.204504909063E+01  0.208669677531E-05 -0.924891009043E-02 -0.170469335846E-03
  10 -0.284471006647E-03  0.205309831802E-03  0.139050763145E+01  0.160424589301E-05 -0.607688422183E-02 -0.168098323829E-03
  11  0.526196163083E-02  0.165604751760E-03  0.135055246066E+01  0.246893604809E-05 -0.712689363380E-02 -0.166096234560E-03
  12  0.105428130371E-01  0.124027577371E-03  0.139412295629E+01  0.337051591227E-05 -0.839263262655E-02 -0.161782787977E-03
  13  0.123987007252E-01  0.106015532727E-03  0.103747228183E+01  0.302210547012E-05 -0.643480711669E-02 -0.151484762759E-03
  14  0.111205319702E-01  0.106676368485E-03  0.602056838023E+00  0.198544973962E-05 -0.359083406496E-02 -0.134565817888E-03
  15  0.803791581718E-02  0.122754343419E-03  0.249151424274E+00  0.823087662892E-06 -0.113322451831E-02 -0.121392644371E-03
